JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fba PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fba PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb9 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb9 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb9 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb8 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb8 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb8 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb7 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb7 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb7 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb6 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb6 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb6 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb5 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb5 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb5 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb4 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb4 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb4 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb3 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb3 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb3 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb2 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb2 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb2 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb1 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb1 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb1 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb0 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb0 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fb0 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faf PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faf PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faf PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fae PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fae PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fae PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fad PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fad PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fad PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fac PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fac PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fac PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fab PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fab PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fab PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faa PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faa PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9faa PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa9 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa9 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa9 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa8 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa8 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa8 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa7 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa7 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa7 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa6 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa6 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa6 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa5 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa5 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa5 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa4 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa4 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa4 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa3 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa3 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa3 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa2 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa2 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa2 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa1 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa1 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa1 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa0 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa0 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9fa0 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f9a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f99 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f99 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f99 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f98 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f98 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f98 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f97 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f97 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f97 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f96 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f96 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f96 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f95 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f95 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f95 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f94 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f94 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f94 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f93 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f93 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f93 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f92 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f92 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f92 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f91 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f91 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f91 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f90 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f90 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f90 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f8a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f89 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f89 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f89 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f88 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f88 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f88 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f87 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f87 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f87 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f86 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f86 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f86 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f85 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f85 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f85 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f84 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f84 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f84 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f83 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f83 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f83 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f82 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f82 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f82 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f81 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f81 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f81 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f80 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f80 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f80 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7f PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7f PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7f PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7e PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7e PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7e PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7d PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7d PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7d PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7c PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7c PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7c PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7b PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7b PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7b PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7a PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7a PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f7a PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f79 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f79 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f79 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f78 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f78 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f78 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f77 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f77 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f77 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f76 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f76 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f76 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f75 PC:0x0008 SP:0xfffe
JR NZ,r8            instruction:0x20 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f75 PC:0x000a SP:0xfffe
LD (HL-),A          instruction:0x32 AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f75 PC:0x0007 SP:0xfffe
BIT 7,H             instruction:0x7c AF:0x0020 BC:0x0000 DE:0x0000 HL:0x9f74 PC:0x0008 SP:0xfffe
